section,team_id,player_id,rotation,metric,numerator,denominator,value,available,reason_unavailable,reference_sample_size
attack,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,,point_rate,4,5,0.8,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,,error_rate,0,5,0,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,,blocked_rate,0,5,0,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,,efficiency,4,5,0.8,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,,point_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,,error_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,,blocked_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,,efficiency,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,,point_rate,1,5,0.2,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,,error_rate,3,5,0.6,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,,blocked_rate,0,5,0,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,,efficiency,-2,5,-0.4,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,89edfb8b-8a87-4442-8cd9-47907da76859,,point_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,89edfb8b-8a87-4442-8cd9-47907da76859,,error_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,89edfb8b-8a87-4442-8cd9-47907da76859,,blocked_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,89edfb8b-8a87-4442-8cd9-47907da76859,,efficiency,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,,point_rate,3,3,1,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,,error_rate,0,3,0,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,,blocked_rate,0,3,0,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,,efficiency,3,3,1,true,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,cc18d41c-308d-41c6-9bc7-a6dce1936be4,,point_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,cc18d41c-308d-41c6-9bc7-a6dce1936be4,,error_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,cc18d41c-308d-41c6-9bc7-a6dce1936be4,,blocked_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,cc18d41c-308d-41c6-9bc7-a6dce1936be4,,efficiency,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,1c76eef1-a213-41ab-a230-fd1779844993,,point_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,1c76eef1-a213-41ab-a230-fd1779844993,,error_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,1c76eef1-a213-41ab-a230-fd1779844993,,blocked_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,1c76eef1-a213-41ab-a230-fd1779844993,,efficiency,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,e3263dce-a0a0-4369-aa51-f13c6f577703,,point_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,e3263dce-a0a0-4369-aa51-f13c6f577703,,error_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,e3263dce-a0a0-4369-aa51-f13c6f577703,,blocked_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,e3263dce-a0a0-4369-aa51-f13c6f577703,,efficiency,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,f380f66f-c064-4f12-868f-5dba87bf9f8f,,point_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,f380f66f-c064-4f12-868f-5dba87bf9f8f,,error_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,f380f66f-c064-4f12-868f-5dba87bf9f8f,,blocked_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,f380f66f-c064-4f12-868f-5dba87bf9f8f,,efficiency,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,cfcf9677-899f-4171-9f14-048765e6e698,,point_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,cfcf9677-899f-4171-9f14-048765e6e698,,error_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,cfcf9677-899f-4171-9f14-048765e6e698,,blocked_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,cfcf9677-899f-4171-9f14-048765e6e698,,efficiency,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,48abd7e7-dd05-4d9e-a5ab-a87f1221dd89,,point_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,48abd7e7-dd05-4d9e-a5ab-a87f1221dd89,,error_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,48abd7e7-dd05-4d9e-a5ab-a87f1221dd89,,blocked_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,48abd7e7-dd05-4d9e-a5ab-a87f1221dd89,,efficiency,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,99e30ebe-45f8-45f1-b7aa-47173ecbb5ac,,point_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,99e30ebe-45f8-45f1-b7aa-47173ecbb5ac,,error_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,99e30ebe-45f8-45f1-b7aa-47173ecbb5ac,,blocked_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,99e30ebe-45f8-45f1-b7aa-47173ecbb5ac,,efficiency,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,b581f312-56f7-48af-af6d-41bab1d3a7bc,,point_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,b581f312-56f7-48af-af6d-41bab1d3a7bc,,error_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,b581f312-56f7-48af-af6d-41bab1d3a7bc,,blocked_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,b581f312-56f7-48af-af6d-41bab1d3a7bc,,efficiency,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,5338990d-a94c-414b-9fbc-bd273efd5aa5,,point_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,5338990d-a94c-414b-9fbc-bd273efd5aa5,,error_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,5338990d-a94c-414b-9fbc-bd273efd5aa5,,blocked_rate,0,0,,false,,
attack,1df68542-fd9a-4794-8afb-fd63936ae052,5338990d-a94c-414b-9fbc-bd273efd5aa5,,efficiency,0,0,,false,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,,point_rate,1,1,1,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,,error_rate,0,1,0,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,,blocked_rate,0,1,0,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,,efficiency,1,1,1,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,,point_rate,2,2,1,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,,error_rate,0,2,0,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,,blocked_rate,0,2,0,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,,efficiency,2,2,1,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,,point_rate,0,0,,false,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,,error_rate,0,0,,false,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,,blocked_rate,0,0,,false,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,,efficiency,0,0,,false,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,5cb32d40-5748-4320-bfbe-869cebd5dded,,point_rate,0,0,,false,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,5cb32d40-5748-4320-bfbe-869cebd5dded,,error_rate,0,0,,false,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,5cb32d40-5748-4320-bfbe-869cebd5dded,,blocked_rate,0,0,,false,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,5cb32d40-5748-4320-bfbe-869cebd5dded,,efficiency,0,0,,false,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,,point_rate,1,1,1,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,,error_rate,0,1,0,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,,blocked_rate,0,1,0,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,,efficiency,1,1,1,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,141fcf47-32ca-41c8-a4cd-1e0edf878ace,,point_rate,1,1,1,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,141fcf47-32ca-41c8-a4cd-1e0edf878ace,,error_rate,0,1,0,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,141fcf47-32ca-41c8-a4cd-1e0edf878ace,,blocked_rate,0,1,0,true,,
attack,0b69626a-72f0-4763-b9d2-55451002d909,141fcf47-32ca-41c8-a4cd-1e0edf878ace,,efficiency,1,1,1,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,,ace_rate,0,3,0,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,,error_rate,1,3,0.3333333333333333,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,,efficiency,-1,3,-0.3333333333333333,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,,ace_rate,0,6,0,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,,error_rate,2,6,0.3333333333333333,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,,efficiency,-2,6,-0.3333333333333333,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,,ace_rate,0,3,0,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,,error_rate,1,3,0.3333333333333333,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,,efficiency,-1,3,-0.3333333333333333,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,89edfb8b-8a87-4442-8cd9-47907da76859,,ace_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,89edfb8b-8a87-4442-8cd9-47907da76859,,error_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,89edfb8b-8a87-4442-8cd9-47907da76859,,efficiency,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,,ace_rate,0,2,0,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,,error_rate,0,2,0,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,,efficiency,0,2,0,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,cc18d41c-308d-41c6-9bc7-a6dce1936be4,,ace_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,cc18d41c-308d-41c6-9bc7-a6dce1936be4,,error_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,cc18d41c-308d-41c6-9bc7-a6dce1936be4,,efficiency,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,1c76eef1-a213-41ab-a230-fd1779844993,,ace_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,1c76eef1-a213-41ab-a230-fd1779844993,,error_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,1c76eef1-a213-41ab-a230-fd1779844993,,efficiency,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,e3263dce-a0a0-4369-aa51-f13c6f577703,,ace_rate,0,3,0,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,e3263dce-a0a0-4369-aa51-f13c6f577703,,error_rate,0,3,0,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,e3263dce-a0a0-4369-aa51-f13c6f577703,,efficiency,0,3,0,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,f380f66f-c064-4f12-868f-5dba87bf9f8f,,ace_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,f380f66f-c064-4f12-868f-5dba87bf9f8f,,error_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,f380f66f-c064-4f12-868f-5dba87bf9f8f,,efficiency,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,cfcf9677-899f-4171-9f14-048765e6e698,,ace_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,cfcf9677-899f-4171-9f14-048765e6e698,,error_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,cfcf9677-899f-4171-9f14-048765e6e698,,efficiency,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,48abd7e7-dd05-4d9e-a5ab-a87f1221dd89,,ace_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,48abd7e7-dd05-4d9e-a5ab-a87f1221dd89,,error_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,48abd7e7-dd05-4d9e-a5ab-a87f1221dd89,,efficiency,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,99e30ebe-45f8-45f1-b7aa-47173ecbb5ac,,ace_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,99e30ebe-45f8-45f1-b7aa-47173ecbb5ac,,error_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,99e30ebe-45f8-45f1-b7aa-47173ecbb5ac,,efficiency,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,b581f312-56f7-48af-af6d-41bab1d3a7bc,,ace_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,b581f312-56f7-48af-af6d-41bab1d3a7bc,,error_rate,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,b581f312-56f7-48af-af6d-41bab1d3a7bc,,efficiency,0,0,,false,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,5338990d-a94c-414b-9fbc-bd273efd5aa5,,ace_rate,0,4,0,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,5338990d-a94c-414b-9fbc-bd273efd5aa5,,error_rate,0,4,0,true,,
serve,1df68542-fd9a-4794-8afb-fd63936ae052,5338990d-a94c-414b-9fbc-bd273efd5aa5,,efficiency,0,4,0,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,,ace_rate,0,2,0,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,,error_rate,0,2,0,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,,efficiency,0,2,0,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,,ace_rate,0,3,0,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,,error_rate,1,3,0.3333333333333333,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,,efficiency,-1,3,-0.3333333333333333,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,,ace_rate,0,6,0,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,,error_rate,2,6,0.3333333333333333,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,,efficiency,-2,6,-0.3333333333333333,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,5cb32d40-5748-4320-bfbe-869cebd5dded,,ace_rate,0,3,0,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,5cb32d40-5748-4320-bfbe-869cebd5dded,,error_rate,1,3,0.3333333333333333,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,5cb32d40-5748-4320-bfbe-869cebd5dded,,efficiency,-1,3,-0.3333333333333333,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,,ace_rate,2,6,0.3333333333333333,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,,error_rate,1,6,0.16666666666666666,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,,efficiency,1,6,0.16666666666666666,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,141fcf47-32ca-41c8-a4cd-1e0edf878ace,,ace_rate,0,2,0,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,141fcf47-32ca-41c8-a4cd-1e0edf878ace,,error_rate,1,2,0.5,true,,
serve,0b69626a-72f0-4763-b9d2-55451002d909,141fcf47-32ca-41c8-a4cd-1e0edf878ace,,efficiency,-1,2,-0.5,true,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,,positive,0,1,0,true,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,,excellent,0,1,0,true,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,,positive,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,,excellent,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,,positive,0,2,0,true,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,,excellent,0,2,0,true,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,89edfb8b-8a87-4442-8cd9-47907da76859,,positive,0,1,0,true,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,89edfb8b-8a87-4442-8cd9-47907da76859,,excellent,0,1,0,true,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,,positive,0,1,0,true,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,,excellent,0,1,0,true,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,cc18d41c-308d-41c6-9bc7-a6dce1936be4,,positive,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,cc18d41c-308d-41c6-9bc7-a6dce1936be4,,excellent,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,1c76eef1-a213-41ab-a230-fd1779844993,,positive,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,1c76eef1-a213-41ab-a230-fd1779844993,,excellent,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,e3263dce-a0a0-4369-aa51-f13c6f577703,,positive,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,e3263dce-a0a0-4369-aa51-f13c6f577703,,excellent,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,f380f66f-c064-4f12-868f-5dba87bf9f8f,,positive,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,f380f66f-c064-4f12-868f-5dba87bf9f8f,,excellent,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,cfcf9677-899f-4171-9f14-048765e6e698,,positive,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,cfcf9677-899f-4171-9f14-048765e6e698,,excellent,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,48abd7e7-dd05-4d9e-a5ab-a87f1221dd89,,positive,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,48abd7e7-dd05-4d9e-a5ab-a87f1221dd89,,excellent,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,99e30ebe-45f8-45f1-b7aa-47173ecbb5ac,,positive,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,99e30ebe-45f8-45f1-b7aa-47173ecbb5ac,,excellent,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,b581f312-56f7-48af-af6d-41bab1d3a7bc,,positive,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,b581f312-56f7-48af-af6d-41bab1d3a7bc,,excellent,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,5338990d-a94c-414b-9fbc-bd273efd5aa5,,positive,0,0,,false,,
reception,1df68542-fd9a-4794-8afb-fd63936ae052,5338990d-a94c-414b-9fbc-bd273efd5aa5,,excellent,0,0,,false,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,,positive,0,1,0,true,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,,excellent,0,1,0,true,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,,positive,0,0,,false,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,,excellent,0,0,,false,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,,positive,0,0,,false,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,,excellent,0,0,,false,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,5cb32d40-5748-4320-bfbe-869cebd5dded,,positive,0,0,,false,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,5cb32d40-5748-4320-bfbe-869cebd5dded,,excellent,0,0,,false,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,,positive,0,0,,false,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,,excellent,0,0,,false,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,141fcf47-32ca-41c8-a4cd-1e0edf878ace,,positive,0,0,,false,,
reception,0b69626a-72f0-4763-b9d2-55451002d909,141fcf47-32ca-41c8-a4cd-1e0edf878ace,,excellent,0,0,,false,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,1,sideout,2,2,1,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,1,breakpoint,0,3,0,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,1,attack_efficiency,2,3,0.6666666666666666,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,1,reception_positive,0,2,0,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,2,sideout,2,2,1,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,2,breakpoint,0,2,0,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,2,attack_efficiency,1,2,0.5,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,2,reception_positive,0,2,0,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,3,sideout,1,1,1,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,3,breakpoint,1,3,0.3333333333333333,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,3,attack_efficiency,2,2,1,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,3,reception_positive,0,1,0,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,4,sideout,1,3,0.3333333333333333,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,4,breakpoint,1,4,0.25,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,4,attack_efficiency,1,4,0.25,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,4,reception_positive,0,2,0,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,5,sideout,2,2,1,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,5,breakpoint,3,6,0.5,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,5,attack_efficiency,3,3,1,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,5,reception_positive,0,2,0,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,6,sideout,1,4,0.25,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,6,breakpoint,0,3,0,true,,
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,6,attack_efficiency,-1,4,-0.25,true,,
